2018-02-08 16:36:59 - PHP Warning:  fsockopen(): php_network_getaddresses: getaddrinfo failed: ���� ���� ����������.  in C:\OSPanel\domains\axs.dev\system\library\mail.php on line 167
2018-02-08 16:36:59 - PHP Warning:  fsockopen(): unable to connect to  ssl://smtp.googlemail.com:25 (php_network_getaddresses: getaddrinfo failed: ���� ���� ����������. ) in C:\OSPanel\domains\axs.dev\system\library\mail.php on line 167
2018-02-08 16:38:22 - PHP Warning:  fsockopen(): unable to connect to :25 (��������� �� �����������, �.�. ������ ������� ������ ������ �� ���������.
2018-02-12 13:12:50 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:50 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:57 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:57 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:57 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:57 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:57 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:57 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 13:12:57 - PHP Notice:  Undefined index: image in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\extension\module\category.tpl on line 40
2018-02-12 15:10:27 - PHP Notice:  Undefined variable: categories in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 15:10:27 - PHP Warning:  Invalid argument supplied for foreach() in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 15:28:31 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 13
2018-02-12 16:21:48 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 16:22:21 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 16:22:33 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 16:22:47 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 16:22:55 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 16:23:26 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 16:23:39 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 16:24:46 - PHP Notice:  Undefined variable: aboutus in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-12 17:28:13 - PHP Notice:  Array to string conversion in C:\OSPanel\domains\axs.dev\catalog\view\theme\default\template\common\home.tpl on line 14
2018-02-13 14:22:28 - PHP Notice:  Undefined index: children in C:\OSPanel\domains\axs.dev\catalog\controller\extension\module\category.php on line 66
2018-02-13 14:27:42 - PHP Notice:  Undefined index: children in C:\OSPanel\domains\axs.dev\catalog\controller\extension\module\category.php on line 65
2018-02-13 14:29:43 - PHP Notice:  Undefined index: children in C:\OSPanel\domains\axs.dev\catalog\controller\extension\module\category.php on line 65
2018-02-13 14:36:00 - PHP Notice:  Undefined index: child_thumb in C:\OSPanel\domains\axs.dev\catalog\controller\extension\module\category.php on line 66
2018-02-13 14:38:27 - PHP Notice:  Undefined index: child_thumb in C:\OSPanel\domains\axs.dev\catalog\controller\extension\module\category.php on line 66
2018-02-13 14:43:26 - PHP Notice:  Undefined index: child_thumb in C:\OSPanel\domains\axs.dev\catalog\controller\extension\module\category.php on line 66
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:53 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:53 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:53 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:53 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:53 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:53 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:53 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:29:59 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:29:59 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:29:59 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:29:59 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:29:59 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:29:59 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:29:59 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:31:42 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:31:42 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
2018-02-13 18:31:42 - PHP Warning:  imagesavealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 109
2018-02-13 18:31:42 - PHP Warning:  imagecolorallocatealpha() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 110
2018-02-13 18:31:42 - PHP Warning:  imagecolortransparent() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 111
2018-02-13 18:31:42 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 116
2018-02-13 18:31:42 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 118
2018-02-13 18:31:42 - PHP Warning:  imagecreatetruecolor(): Invalid image dimensions in C:\OSPanel\domains\axs.dev\system\library\image.php on line 105
2018-02-13 18:31:42 - PHP Warning:  imagealphablending() expects parameter 1 to be resource, boolean given in C:\OSPanel\domains\axs.dev\system\library\image.php on line 108
